frowning	22.466846359973268
undermining	3.510745663518631
isopure	3.070051863526723
flashier	3.444589924886087
pinnaple	12.385373195150375
conformed	5.526312915237758
spilling	919.2117963978408
abrupt	29.18803734963108
avani	1.6988277553278304
descriptor	44.50758099749838
salary	55.59869294500804
childs	72.91841372316944
reacherched	3.8449367649682697
undrunk	10.043639181169482
tollerence	4.63151394408395
indroduced	3.0171999553491133
sugarnatural	5.461982056856619
34oz	22.827246741030805
drinkingcoffee	6.648455701316062
pamel	10.971247639827318
thenutrasweet	3.4196295455946935
firstfour	3.7094017647805098
everclear	16.195857928114968
blasts	13.363914846904374
uniques	3.888704125836962
packagingtwo	4.229903279020118
chiles	689.4372702895996
monitoba	5.905547011197053
roastseattle	6.369742298847042
disaappointing	3.1276628684583527
teetotaler	7.88351909271203
glade	7.456069173582831
washdress	8.288984200820193
knowlton	36.373428065961456
flahavan	19.31289790316968
wowzas	3.1293241238430523
ofcracker	13.338149977037597
364g	2.980195534404862
machiwhatevers	5.2621613401961715
venous	5.41185766967405
issuestastes	3.8044959851843623
eliothe	6.002314563132048
jugand	3.703479809385046
stiffening	6.298949246855942
mogen	6.31709856536162
likeevian	3.4326457960696968
amchur	3.0060476731525996
breadssimply	3.8916153360444206
beforeand	5.613022314269484
flip	1330.0156939335175
nibble	869.1191663327935
mozarella	33.585421038525794
b	7467.637773878068
c	10326.791920732216
starsc2o	4.669567653454507
garland	27.9397117517491
d	32799.22609621778
e	7586.539053269638
tangelos	26.868336830820635
f	1532.6754085973737
posture	5.9160936103004556
g	8249.041617942208
anitbiotics	4.784533785839777
h	1468.1668926940638
metformin	28.02635773887382
j	1258.739007824432
k	29818.22028251443
eating	28195.6985092084
l	2015.1083552857049
m	52326.94484880083
365g	3.3978439333166692
n	6733.6697758993505
o	8115.287581530154
glady	15.32778096701053
p	2162.2463027323283
q	326.9883923205712
oiltake	4.51985963036894
r	1363.6339251431348
u	3587.812284166908
breadin	3.861933884772357
glads	4.830677139449048
rebaudiananatural	4.217710759499405
bettas	4.5728480301469485
v	1808.368921550985
w	4725.503882194071
x	2385.668844395598
y	4279.1748212838465
information	6090.7277070733535
sinuses	590.7971573441797
z	1964.1692213069232
st52	4.077246542506019
greatcup	6.475531906980879
off2	6.579462829829111
myriad	219.99970640224961
seasonsing	3.7709210901805785
thathumans	7.84903291664086
overprocessed	81.56005974748209
literately	5.573940964227013
misleadingly	5.534653247153978
glace	417.7432759653368
pillaged	4.493495011647999
rockclimbing	5.2039405656911315
cloverhill	12.380451126777995
sugarsingredients	4.8652359936361425
